Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_desocupada_abierta,Poblacion_Economicamente_Activa,Tasa_de_desocupacion,,
2012,1,Nacional,Hombres,1552766,30708944,5.056396599,,
2012,1,Nacional,Mujeres,873910,18645932,4.686866819,,
2012,1,Aguascalientes,Hombres,22003,306225,7.185239611,,
2012,1,Aguascalientes,Mujeres,10596,189281,5.598026215,,
2012,1,Baja California,Hombres,57821,890352,6.494173091,,
2012,1,Baja California,Mujeres,25792,547845,4.707900957,,
2012,1,Baja California Sur,Hombres,9564,193069,4.953669414,,
2012,1,Baja California Sur,Mujeres,9427,129755,7.265230627,,
2012,1,Campeche,Hombres,4054,241425,1.679196438,,
2012,1,Campeche,Mujeres,3329,139388,2.388297414,,
2012,1,Coahuila,Hombres,40079,775989,5.164892801,,
2012,1,Coahuila,Mujeres,29213,453920,6.435715545,,
2012,1,Colima,Hombres,9879,194105,5.089513408,,
2012,1,Colima,Mujeres,3963,133673,2.964697433,,
2012,1,Chiapas,Hombres,26684,1311843,2.034084871,,
2012,1,Chiapas,Mujeres,13851,578949,2.392438712,,
2012,1,Chihuahua,Hombres,70675,919768,7.684002922,,
2012,1,Chihuahua,Mujeres,26581,469288,5.664112443,,
2012,1,Ciudad de México,Hombres,150351,2447457,6.143151851,,
2012,1,Ciudad de México,Mujeres,113964,1887144,6.03896682,,
2012,1,Durango,Hombres,23960,444461,5.390799193,,
2012,1,Durango,Mujeres,11484,238530,4.814488744,,
2012,1,Guanajuato,Hombres,106808,1436455,7.435527044,,
2012,1,Guanajuato,Mujeres,52157,906892,5.751180956,,
2012,1,Guerrero,Hombres,22713,820646,2.767697643,,
2012,1,Guerrero,Mujeres,11656,524919,2.220533073,,
2012,1,Hidalgo,Hombres,27673,691738,4.000503081,,
2012,1,Hidalgo,Mujeres,21293,390820,5.448288215,,
2012,1,Jalisco,Hombres,99034,2069290,4.785892746,,
2012,1,Jalisco,Mujeres,51775,1325517,3.906023084,,
2012,1,México,Hombres,277610,4247188,6.53632474,,
2012,1,México,Mujeres,137319,2453096,5.597783373,,
2012,1,Michoacán,Hombres,40528,1178501,3.438944897,,
2012,1,Michoacán,Mujeres,19596,662935,2.955945907,,
2012,1,Morelos,Hombres,16606,473223,3.509127832,,
2012,1,Morelos,Mujeres,8721,312071,2.794556367,,
2012,1,Nayarit,Hombres,16179,301568,5.364959147,,
2012,1,Nayarit,Mujeres,8851,198546,4.457908998,,
2012,1,Nuevo León,Hombres,72879,1393140,5.23127611,,
2012,1,Nuevo León,Mujeres,49051,823799,5.954243693,,
2012,1,Oaxaca,Hombres,22427,941767,2.381374586,,
2012,1,Oaxaca,Mujeres,16958,638631,2.655367497,,
2012,1,Puebla,Hombres,63266,1533427,4.125791446,,
2012,1,Puebla,Mujeres,32615,961336,3.392674362,,
2012,1,Querétaro,Hombres,32398,491658,6.589539883,,
2012,1,Querétaro,Mujeres,8574,303899,2.821332087,,
2012,1,Quintana Roo,Hombres,15398,436641,3.526466823,,
2012,1,Quintana Roo,Mujeres,11462,282593,4.05600988,,
2012,1,San Luis Potosí,Hombres,16571,652796,2.538465309,,
2012,1,San Luis Potosí,Mujeres,13904,372980,3.727813824,,
2012,1,Sinaloa,Hombres,35618,757671,4.700984992,,
2012,1,Sinaloa,Mujeres,21762,500484,4.348190951,,
2012,1,Sonora,Hombres,53173,767917,6.924316039,,
2012,1,Sonora,Mujeres,32646,470731,6.935171042,,
2012,1,Tabasco,Hombres,30981,592416,5.229602171,,
2012,1,Tabasco,Mujeres,16177,299008,5.410223138,,
2012,1,Tamaulipas,Hombres,61266,901109,6.798955509,,
2012,1,Tamaulipas,Mujeres,39003,572642,6.81106171,,
2012,1,Tlaxcala,Hombres,16653,292075,5.701617735,,
2012,1,Tlaxcala,Mujeres,11080,181047,6.119957801,,
2012,1,Veracruz,Hombres,70484,2048634,3.440536475,,
2012,1,Veracruz,Mujeres,34330,1112002,3.087224663,,
2012,1,Yucatán,Hombres,15108,576205,2.621983495,,
2012,1,Yucatán,Mujeres,12330,370037,3.332099223,,
2012,1,Zacatecas,Hombres,24323,380185,6.397674816,,
2012,1,Zacatecas,Mujeres,14450,214174,6.746850691,,
2012,2,Nacional,Hombres,1493620,31184202,4.78966882,,
2012,2,Nacional,Mujeres,943477,19427565,4.856383185,,
2012,2,Aguascalientes,Hombres,20880,320631,6.512158837,,
2012,2,Aguascalientes,Mujeres,9965,196744,5.064957508,,
2012,2,Baja California,Hombres,64048,925853,6.91772884,,
2012,2,Baja California,Mujeres,34063,592381,5.750184425,,
2012,2,Baja California Sur,Hombres,9752,192056,5.077685675,,
2012,2,Baja California Sur,Mujeres,5869,129578,4.529318248,,
2012,2,Campeche,Hombres,5383,241966,2.224692725,,
2012,2,Campeche,Mujeres,3245,136039,2.385345379,,
2012,2,Coahuila,Hombres,40394,795111,5.080296965,,
2012,2,Coahuila,Mujeres,28950,467727,6.189507982,,
2012,2,Colima,Hombres,7570,192876,3.924801427,,
2012,2,Colima,Mujeres,5623,139805,4.022030686,,
2012,2,Chiapas,Hombres,30316,1321494,2.294070196,,
2012,2,Chiapas,Mujeres,12211,615221,1.984815213,,
2012,2,Chihuahua,Hombres,68035,935006,7.276423895,,
2012,2,Chihuahua,Mujeres,27534,513568,5.361315347,,
2012,2,Ciudad de México,Hombres,158309,2458383,6.439558035,,
2012,2,Ciudad de México,Mujeres,120571,1984379,6.07600665,,
2012,2,Durango,Hombres,29864,441626,6.762283018,,
2012,2,Durango,Mujeres,14038,229110,6.127187814,,
2012,2,Guanajuato,Hombres,80900,1472323,5.494718211,,
2012,2,Guanajuato,Mujeres,64682,993272,6.512012822,,
2012,2,Guerrero,Hombres,12357,848243,1.456775947,,
2012,2,Guerrero,Mujeres,10086,557831,1.808074489,,
2012,2,Hidalgo,Hombres,29333,714779,4.103785925,,
2012,2,Hidalgo,Mujeres,24169,434076,5.567918982,,
2012,2,Jalisco,Hombres,100173,2083769,4.807298698,,
2012,2,Jalisco,Mujeres,58898,1358589,4.335233098,,
2012,2,México,Hombres,246563,4257757,5.790912915,,
2012,2,México,Mujeres,161409,2542996,6.347198344,,
2012,2,Michoacán,Hombres,38878,1200297,3.239031673,,
2012,2,Michoacán,Mujeres,19946,668401,2.984136768,,
2012,2,Morelos,Hombres,14165,477630,2.965684735,,
2012,2,Morelos,Mujeres,10890,317147,3.433738929,,
2012,2,Nayarit,Hombres,16295,305231,5.338579633,,
2012,2,Nayarit,Mujeres,9202,202189,4.551187255,,
2012,2,Nuevo León,Hombres,84513,1426265,5.925476682,,
2012,2,Nuevo León,Mujeres,59206,871372,6.794572238,,
2012,2,Oaxaca,Hombres,26044,963351,2.703479832,,
2012,2,Oaxaca,Mujeres,12987,656174,1.979200639,,
2012,2,Puebla,Hombres,64833,1565590,4.141122516,,
2012,2,Puebla,Mujeres,40852,1001331,4.079769826,,
2012,2,Querétaro,Hombres,24029,485275,4.951625367,,
2012,2,Querétaro,Mujeres,7855,293234,2.678748031,,
2012,2,Quintana Roo,Hombres,18556,439200,4.224954463,,
2012,2,Quintana Roo,Mujeres,11690,291930,4.004384613,,
2012,2,San Luis Potosí,Hombres,18673,678984,2.750138442,,
2012,2,San Luis Potosí,Mujeres,15358,391641,3.921448469,,
2012,2,Sinaloa,Hombres,33323,765074,4.355526394,,
2012,2,Sinaloa,Mujeres,19075,497555,3.833747023,,
2012,2,Sonora,Hombres,33045,771251,4.284597362,,
2012,2,Sonora,Mujeres,31903,477382,6.682908028,,
2012,2,Tabasco,Hombres,35236,593238,5.939606027,,
2012,2,Tabasco,Mujeres,18554,307963,6.024749726,,
2012,2,Tamaulipas,Hombres,50055,901293,5.553687868,,
2012,2,Tamaulipas,Mujeres,40510,605269,6.692891921,,
2012,2,Tlaxcala,Hombres,18585,309805,5.998934814,,
2012,2,Tlaxcala,Mujeres,12300,200262,6.14195404,,
2012,2,Veracruz,Hombres,79894,2109773,3.786852898,,
2012,2,Veracruz,Mujeres,31210,1142195,2.732458118,,
2012,2,Yucatán,Hombres,12931,586027,2.206553623,,
2012,2,Yucatán,Mujeres,9874,384908,2.565288329,,
2012,2,Zacatecas,Hombres,20688,404045,5.120221757,,
2012,2,Zacatecas,Mujeres,10752,227296,4.730395607,,
2012,3,Nacional,Hombres,1571265,31493393,4.98918932,,
2012,3,Nacional,Mujeres,1037333,19562830,5.302571254,,
2012,3,Aguascalientes,Hombres,21138,321726,6.570187054,,
2012,3,Aguascalientes,Mujeres,11355,197689,5.743870423,,
2012,3,Baja California,Hombres,66452,925172,7.182664413,,
2012,3,Baja California,Mujeres,38716,593110,6.527625567,,
2012,3,Baja California Sur,Hombres,8927,193329,4.617517289,,
2012,3,Baja California Sur,Mujeres,7118,132771,5.361110483,,
2012,3,Campeche,Hombres,5012,244412,2.050635812,,
2012,3,Campeche,Mujeres,3907,145759,2.680451979,,
2012,3,Coahuila,Hombres,35160,816489,4.30624295,,
2012,3,Coahuila,Mujeres,33886,473023,7.163710855,,
2012,3,Colima,Hombres,8662,198480,4.364167674,,
2012,3,Colima,Mujeres,7766,144107,5.389051191,,
2012,3,Chiapas,Hombres,27979,1320925,2.118136912,,
2012,3,Chiapas,Mujeres,18165,554356,3.276775213,,
2012,3,Chihuahua,Hombres,54175,919452,5.892096597,,
2012,3,Chihuahua,Mujeres,41339,547543,7.549909322,,
2012,3,Ciudad de México,Hombres,163634,2529385,6.469319617,,
2012,3,Ciudad de México,Mujeres,123321,1942349,6.349064972,,
2012,3,Durango,Hombres,19768,443120,4.46109406,,
2012,3,Durango,Mujeres,17644,241984,7.291391166,,
2012,3,Guanajuato,Hombres,89618,1521058,5.891820036,,
2012,3,Guanajuato,Mujeres,64443,1031453,6.247788314,,
2012,3,Guerrero,Hombres,13261,864199,1.534484534,,
2012,3,Guerrero,Mujeres,11431,556852,2.05278961,,
2012,3,Hidalgo,Hombres,31293,737356,4.243947293,,
2012,3,Hidalgo,Mujeres,22377,430002,5.203929284,,
2012,3,Jalisco,Hombres,99125,2098372,4.723900243,,
2012,3,Jalisco,Mujeres,69667,1361000,5.118809699,,
2012,3,México,Hombres,273155,4346772,6.284088514,,
2012,3,México,Mujeres,137425,2608608,5.268135343,,
2012,3,Michoacán,Hombres,54764,1183521,4.627209826,,
2012,3,Michoacán,Mujeres,27189,713000,3.813323983,,
2012,3,Morelos,Hombres,20221,481971,4.195480641,,
2012,3,Morelos,Mujeres,8770,313544,2.797055597,,
2012,3,Nayarit,Hombres,18755,308903,6.071485224,,
2012,3,Nayarit,Mujeres,11245,205352,5.475963224,,
2012,3,Nuevo León,Hombres,75518,1428304,5.287249773,,
2012,3,Nuevo León,Mujeres,56224,848453,6.626648736,,
2012,3,Oaxaca,Hombres,34605,999566,3.462002509,,
2012,3,Oaxaca,Mujeres,20499,693334,2.956583696,,
2012,3,Puebla,Hombres,56017,1558812,3.593569975,,
2012,3,Puebla,Mujeres,39675,1006838,3.940554488,,
2012,3,Querétaro,Hombres,29369,497791,5.899865606,,
2012,3,Querétaro,Mujeres,10552,308758,3.41756327,,
2012,3,Quintana Roo,Hombres,20347,446448,4.557529656,,
2012,3,Quintana Roo,Mujeres,14700,279931,5.251294069,,
2012,3,San Luis Potosí,Hombres,24034,702221,3.422569248,,
2012,3,San Luis Potosí,Mujeres,18939,408441,4.636899822,,
2012,3,Sinaloa,Hombres,40267,760478,5.294959223,,
2012,3,Sinaloa,Mujeres,23120,488294,4.734852364,,
2012,3,Sonora,Hombres,48261,759548,6.353910484,,
2012,3,Sonora,Mujeres,40603,473928,8.567335123,,
2012,3,Tabasco,Hombres,33543,613947,5.463500921,,
2012,3,Tabasco,Mujeres,19635,315974,6.214118883,,
2012,3,Tamaulipas,Hombres,64345,918717,7.00378898,,
2012,3,Tamaulipas,Mujeres,45580,584776,7.794437528,,
2012,3,Tlaxcala,Hombres,14736,314745,4.681885336,,
2012,3,Tlaxcala,Mujeres,14995,201764,7.431950199,,
2012,3,Veracruz,Hombres,83309,2032340,4.099166478,,
2012,3,Veracruz,Mujeres,43153,1139389,3.78738078,,
2012,3,Yucatán,Hombres,17896,592268,3.021605084,,
2012,3,Yucatán,Mujeres,18573,386890,4.800589315,,
2012,3,Zacatecas,Hombres,17919,413566,4.332802987,,
2012,3,Zacatecas,Mujeres,15321,233558,6.559826681,,
2012,4,Nacional,Hombres,1523050,31117484,4.894515251,,
2012,4,Nacional,Mujeres,933777,19334080,4.829694508,,
2012,4,Aguascalientes,Hombres,23392,323625,7.228118965,,
2012,4,Aguascalientes,Mujeres,7755,194661,3.983848845,,
2012,4,Baja California,Hombres,59793,908413,6.582138301,,
2012,4,Baja California,Mujeres,30357,600849,5.052350923,,
2012,4,Baja California Sur,Hombres,10053,192619,5.219111303,,
2012,4,Baja California Sur,Mujeres,8493,134680,6.306058806,,
2012,4,Campeche,Hombres,5306,245873,2.158024671,,
2012,4,Campeche,Mujeres,2918,142506,2.047633082,,
2012,4,Coahuila,Hombres,42833,798895,5.361530614,,
2012,4,Coahuila,Mujeres,28319,465778,6.079935076,,
2012,4,Colima,Hombres,9158,193266,4.738546873,,
2012,4,Colima,Mujeres,6931,140914,4.918602836,,
2012,4,Chiapas,Hombres,33810,1305902,2.589015102,,
2012,4,Chiapas,Mujeres,12215,540688,2.259158702,,
2012,4,Chihuahua,Hombres,58277,944196,6.172129515,,
2012,4,Chihuahua,Mujeres,26629,519121,5.12963259,,
2012,4,Ciudad de México,Hombres,155276,2515048,6.173878192,,
2012,4,Ciudad de México,Mujeres,116898,1979276,5.906098998,,
2012,4,Durango,Hombres,28231,455338,6.200009663,,
2012,4,Durango,Mujeres,10872,248059,4.382828279,,
2012,4,Guanajuato,Hombres,82681,1480879,5.583238063,,
2012,4,Guanajuato,Mujeres,54683,982659,5.564799183,,
2012,4,Guerrero,Hombres,24625,831308,2.962199329,,
2012,4,Guerrero,Mujeres,13383,523972,2.554144115,,
2012,4,Hidalgo,Hombres,37326,738801,5.052240048,,
2012,4,Hidalgo,Mujeres,24358,430443,5.658821261,,
2012,4,Jalisco,Hombres,113078,2037661,5.549401986,,
2012,4,Jalisco,Mujeres,69399,1368431,5.071428519,,
2012,4,México,Hombres,248239,4275004,5.806754801,,
2012,4,México,Mujeres,145117,2580599,5.623384338,,
2012,4,Michoacán,Hombres,53184,1137632,4.674973981,,
2012,4,Michoacán,Mujeres,23112,707660,3.265975186,,
2012,4,Morelos,Hombres,23959,480413,4.987167291,,
2012,4,Morelos,Mujeres,8985,310031,2.898097287,,
2012,4,Nayarit,Hombres,18888,312190,6.05016176,,
2012,4,Nayarit,Mujeres,13003,208753,6.228892519,,
2012,4,Nuevo León,Hombres,71911,1421264,5.059651127,,
2012,4,Nuevo León,Mujeres,52162,879387,5.931631921,,
2012,4,Oaxaca,Hombres,26699,984794,2.711125372,,
2012,4,Oaxaca,Mujeres,15574,647135,2.406607586,,
2012,4,Puebla,Hombres,60104,1562922,3.845617376,,
2012,4,Puebla,Mujeres,47134,1021274,4.615215897,,
2012,4,Querétaro,Hombres,37388,473950,7.888595843,,
2012,4,Querétaro,Mujeres,7513,292143,2.571685784,,
2012,4,Quintana Roo,Hombres,18701,431110,4.337872005,,
2012,4,Quintana Roo,Mujeres,12833,286873,4.473408093,,
2012,4,San Luis Potosí,Hombres,20701,690456,2.998163533,,
